"product id","Part Number",Description,"Error Message"
7821379,100-C23UDJ10,"This C frame constructed by Allen-Bradley comes with a breaking rating of 23 Amps. This IEC contactor uses a standard terminal. ","ran out of spec templates"
7821380,100-C23UDJ400,"This electromechanical contactor switch by Allen-Bradley/Rockwell Automation is a 23 A switch. This C frame electromechanical contactor additionally uses a standard terminal type. ","ran out of spec templates"
7821381,100-C23UEJ01,"This IEC contactor constructed by Allen Bradley is a 23 A rated contactor. In addition, this C frame IEC contactor uses a standard terminal. ","ran out of spec templates"
7821382,100-C23UEJ10,"This Allen Bradley C frame contactor switch is a 23 A rated switch. This C frame electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821383,100-C23UF01,"This Allen Bradley 23 A 100 series C frame contactor uses a standard terminal type. It comes with 3 normally open poles. It has 1 N.C. auxiliary contact. ","ran out of spec templates"
7821386,100-C23UJ01,"This Allen-Bradley/Rockwell Automation 23 A 100 series electromechanical contactor switch comes with 1 normally closed auxiliary contact. This 100 series C frame IEC contactor additionally comes with 3 normally open main contacts. Also, this 100 series contactor uses a standard terminal. ","ran out of spec templates"
7821389,100-C23UKA10,"The Allen-Bradley 100-C23UKA10 contactor is a 23 Amps rated contactor switch. Also, this contactor switch uses a standard terminal. ","ran out of spec templates"
7823947,100-C23UKD01,"The 100-C23UKD01 manufactured by Allen-Bradley/Rockwell Automation is a 23 A electromechanical contactor. This switch uses a standard terminal type. ","ran out of spec templates"
7821390,100-C23UKD10,"The Allen-Bradley/Rockwell Automation 100-C23UKD10 IEC contactor has a current rating of 23 A. This 100 series C frame contactor switch also uses a standard terminal. ","ran out of spec templates"
7823948,100-C23UKD200,"This contactor made by Allen-Bradley/Rockwell Automation is a 23 A rated IEC contactor. It uses a standard terminal type. ","ran out of spec templates"
7823949,100-C23UKF01,"This AB 23 Amps 100 series C frame contactor switch uses a standard terminal type. ","ran out of spec templates"
7821391,100-C23UKF10,"This C frame made by Allen-Bradley/Rockwell Automation is a 23 A rated contactor. Furthermore, this IEC contactor uses a standard terminal. ","ran out of spec templates"
7823950,100-C23UKF400,"This Allen-Bradley 23 Amps C frame electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821392,100-C23UKG10,"This Allen Bradley 23 A 100 series IEC contactor uses a standard terminal. ","ran out of spec templates"
7821393,100-C23UKJ01,"The 100-C23UKJ01 built by Allen Bradley has a current rating of 23 Amps. Additionally, this electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7821394,100-C23UKJ10,"This Allen Bradley 23 Amps 100 series electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821395,100-C23UKJ10-X3M,"This 100 series assembled by Allen-Bradley comes with a rating of 23 Amps. This 100 series C frame IEC contactor uses a standard terminal. ","ran out of spec templates"
7821396,100-C23UKL10,"This 100 series built by Rockwell Automation comes with a rating of 23 Amps. This C frame IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821397,100-C23UKP01,"This Allen Bradley 23 A C frame IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821398,100-C23UKP10,"The 100-C23UKP10 assembled by Allen-Bradley has a rating of 23 Amps. In addition, this 100 series electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7823951,100-C23UKY10,"This Allen-Bradley/Rockwell Automation 100 series C frame contactor is a 23 Amps rated IEC contactor. This 100 series C frame contactor uses a standard terminal type. ","ran out of spec templates"
7821405,100-C23UVA10,"This Allen-Bradley/Rockwell Automation 100 series C frame contactor is a 23 Amps rated contactor switch. Also, it uses a standard terminal. ","ran out of spec templates"
7823955,100-C23UX200,"This Allen-Bradley/Rockwell Automation 100 series contactor switch comes with a breaking current rating of 23 A. Also, this Rockwell Automation IEC contactor uses a standard terminal type. Additionally, this C frame contactor switch comes with 2 N.O. 2 N.C. main contacts. ","ran out of spec templates"
7821406,100-C23UZD10,"This Allen-Bradley C frame switch is a 23 Amps rated contactor. This C frame electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821407,100-C23UZJ01,"The 100-C23UZJ01 constructed by Allen-Bradley has a breaking amperage rating of 23 A. Furthermore, this Allen-Bradley IEC contactor also uses a standard terminal type. ","ran out of spec templates"
7821408,100-C23UZJ10,"This AB 23 Amps 100 series C frame contactor uses a standard terminal. ","ran out of spec templates"
7821409,100-C23UZJ400,"The Allen-Bradley 100-C23UZJ400 electromechanical contactor comes with a breaking amperage rating of 23 A. This C frame electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821410,100-C23UZS01,"The 100-C23UZS01 made by AB has a current rating of 23 Amps. Furthermore, this contactor also uses a standard terminal type. ","ran out of spec templates"
7821421,100-C23YJ-D02,"This Allen-Bradley 100 series C frame switch is a 23 Amps switch. It uses a standard terminal. ","ran out of spec templates"
7821422,100-C23YJ-D11,"The 100-C23YJ-D11 made by Allen Bradley is a 23 A contactor. It uses a standard terminal type. ","ran out of spec templates"
7821423,100-C23YJ-D20,"This contactor switch made by Rockwell Automation has a current rating of 23 A. Additionally, it uses a standard terminal. ","ran out of spec templates"
7824641,100-C23Z*10,"This Allen-Bradley 23 Amps 100 series contactor uses a standard terminal. ","ran out of spec templates"
7824639,100-C23Z*400,"This C frame constructed by Allen-Bradley is a 23 A switch. Additionally, it uses a standard terminal type. ","ran out of spec templates"
7821424,100-C23Z2410,"The 100-C23Z2410 manufactured by Allen-Bradley/Rockwell Automation is a 23 A IEC contactor. In addition, this 100 series electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821427,100-C23ZA300,"The Allen Bradley 100-C23ZA300 IEC contactor has a breaking rating of 23 Amps. Also, this Allen-Bradley/Rockwell Automation electromechanical contactor switch comes with 3 normally open 1 normally closed poles. This IEC contactor uses a standard terminal. ","ran out of spec templates"
7821428,100-C23ZA400,"This electromechanical contactor switch constructed by Allen-Bradley/Rockwell Automation has an amperage rating of 23 A. Also, it comes with 4 normally open main contacts. This 100 series C frame IEC contactor uses a standard terminal. ","ran out of spec templates"
7821432,100-C23ZD200,"This AB 23 Amps 100 series C frame IEC contactor uses a standard terminal type. This contactor has 2 normally open 2 normally closed main contacts. ","ran out of spec templates"
7821433,100-C23ZD400,"This Allen-Bradley 23 A 100 series switch uses a standard terminal. Additionally, this Rockwell Automation IEC contactor has 4 N.O. main contacts. ","ran out of spec templates"
7821436,100-C23ZF200,"This 100 series by Allen-Bradley comes with a breaking amperage rating of 23 A. This 100 series C frame IEC contactor comes with 2 normally open 2 normally closed poles. It uses a standard terminal. ","ran out of spec templates"
7821437,100-C23ZF400,"This Allen-Bradley 23 Amps C frame contactor comes with 4 N.O. poles. In addition, this contactor switch uses a standard terminal. ","ran out of spec templates"
7821440,100-C23ZG200,"This C frame made by AB is a 23 Amps rated IEC contactor. This C frame IEC contactor comes with 2 N.O. 2 N.C. poles. Also, this 100 series IEC contactor uses a standard terminal. ","ran out of spec templates"
7821441,100-C23ZG400,"The Allen-Bradley 100-C23ZG400 IEC contactor is a 23 Amps rated contactor switch. It has 4 N.O. main contacts. This 100 series electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821445,100-C23ZJ200,"This C frame made by Allen Bradley comes with a current rating of 23 A. Additionally, this Allen Bradley contactor uses a standard terminal. In addition, this C frame electromechanical contactor switch comes with 2 normally open 2 normally closed poles. ","ran out of spec templates"
7821446,100-C23ZJ300,"The 100-C23ZJ300 manufactured by Allen Bradley comes with a rating of 23 Amps. This contactor uses a standard terminal. Additionally, this contactor comes with 3 normally open 1 normally closed poles. ","ran out of spec templates"
7821447,100-C23ZJ400,"This IEC contactor by Allen Bradley is a 23 A rated contactor switch. This 100 series C frame contactor uses a standard terminal type. Furthermore, this module has 4 normally open poles. ","ran out of spec templates"
7821450,100-C23ZP200,"This 100 series manufactured by Allen Bradley has a rating of 23 Amps. In addition, it comes with 2 normally open 2 normally closed main contacts. Furthermore, this module also uses a standard terminal type. ","ran out of spec templates"
7821451,100-C23ZP400,"This contactor built by Allen Bradley has an amperage rating of 23 A. Also, this Allen Bradley electromechanical contactor switch uses a standard terminal. Additionally, this IEC contactor has 4 N.O. main contacts. ","ran out of spec templates"
7821454,100-C23ZQ200,"This Allen-Bradley C frame contactor comes with a breaking current rating of 23 A. This C frame contactor switch uses a standard terminal. Additionally, this Rockwell Automation contactor switch has 2 normally open 2 normally closed main contacts. ","ran out of spec templates"
7821455,100-C23ZQ300,"The Allen-Bradley/Rockwell Automation 100-C23ZQ300 contactor is a 23 Amps rated contactor switch. Also, this 100 series switch uses a standard terminal. In addition, it has 3 normally open 1 normally closed main contacts. ","ran out of spec templates"
7821456,100-C23ZQ400,"This C frame assembled by Allen Bradley is a 23 Amps rated IEC contactor. It comes with 4 normally open poles. It uses a standard terminal. ","ran out of spec templates"
7821457,100-C23ZR400,"This Allen-Bradley 23 A 100 series contactor switch comes with 4 N.O. main contacts. Additionally, it uses a standard terminal type. ","ran out of spec templates"
7821460,100-C23ZS200,"This Rockwell Automation 23 A 100 series C frame electromechanical contactor switch has 2 normally open 2 normally closed main contacts. Furthermore, it also uses a standard terminal. ","ran out of spec templates"
7821461,100-C23ZS300,"This 100 series by Rockwell Automation is a 23 Amps rated IEC contactor. This 100 series electromechanical contactor also uses a standard terminal type. This 100 series C frame contactor comes with 3 normally open 1 normally closed main contacts. ","ran out of spec templates"
7821462,100-C23ZS400,"The Rockwell Automation 100-C23ZS400 contactor switch comes with an amperage rating of 23 A. Additionally, this 100 series contactor switch has 4 normally open main contacts. This 100 series electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821465,100-C23ZT200,"This Allen-Bradley/Rockwell Automation 23 Amps C frame switch has 2 N.O. 2 N.C. poles. Furthermore, this contactor uses a standard terminal. ","ran out of spec templates"
7821466,100-C23ZT400,"This Allen-Bradley/Rockwell Automation 100 series electromechanical contactor switch is a 23 A contactor switch. Additionally, this C frame switch has 4 N.O. main contacts. This switch uses a standard terminal type. ","ran out of spec templates"
7821469,100-C23ZW200,"This Rockwell Automation 23 A C frame electromechanical contactor switch uses a standard terminal type. This 100 series C frame contactor switch comes with 2 N.O. 2 N.C. main contacts. ","ran out of spec templates"
7824663,100-C23ZW300,"This IEC contactor constructed by Allen Bradley has a breaking amperage rating of 23 A. This 100 series electromechanical contactor uses a standard terminal. It comes with 3 N.O. 1 N.C. poles. ","ran out of spec templates"
7821470,100-C23ZW400,"This AB 100 series C frame contactor switch comes with a rating of 23 A. Additionally, this Allen Bradley electromechanical contactor uses a standard terminal. Also, this Allen-Bradley/Rockwell Automation electromechanical contactor switch comes with 4 N.O. main contacts. ","ran out of spec templates"
7821471,100-C23ZY10,"This AB 23 Amps 100 series C frame contactor switch has 3 normally open main contacts. This 100 series C frame electromechanical contactor switch uses a standard terminal. This contactor comes with 1 normally open auxiliary contact. ","ran out of spec templates"
7824664,100-C23ZY200,"The 100-C23ZY200 assembled by Allen-Bradley/Rockwell Automation is a 23 A rated electromechanical contactor switch. This 100 series electromechanical contactor uses a standard terminal type. Also, it comes with 2 normally open 2 normally closed poles. ","ran out of spec templates"
7821472,100-C23ZY300,"This Rockwell Automation C frame contactor has a breaking amperage rating of 23 A. This 100 series C frame electromechanical contactor additionally comes with 3 normally open 1 normally closed poles. It uses a standard terminal. ","ran out of spec templates"
7821473,100-C23ZY400,"This Rockwell Automation 23 Amps 100 series contactor uses a standard terminal type. This switch comes with 4 normally open poles. ","ran out of spec templates"
7823677,100-C30-C00,"This AB 30 Amps C frame contactor uses a standard terminal type. ","ran out of spec templates"
7821487,100-C30DJ00,"This AB 30 Amps 100 series IEC contactor comes with a 24V DC control coil with an integrated diode. It uses a standard terminal. Also, this Allen-Bradley contactor has 3 normally open poles. ","ran out of spec templates"
7823965,100-C30EA00,"This Allen-Bradley 30 Amps 100 series C frame switch uses a standard terminal type. In addition, this Allen-Bradley/Rockwell Automation electromechanical contactor operates at 220-250 Volts DC. Additionally, it comes with 3 N.O. poles. ","ran out of spec templates"
7823975,100-C30G00,"This Allen Bradley 30 Amps C frame contactor switch has a 400-415 Volts at 50 Hertz control coil that contains an integrated diode. In addition, this 100 series C frame electromechanical contactor switch uses a standard terminal. Furthermore, this module has 3 N.O. poles. ","ran out of spec templates"
7823980,100-C30KJ00M,"This Allen-Bradley 30 Amps C frame switch has 3 N.O. main contacts. This C frame contactor is a 24V AC 50/60Hz contactor. Also, this electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7823624,100-C30KMA00,"This Allen-Bradley 30 Amps 100 series C frame switch uses a standard terminal type. ","ran out of spec templates"
7821529,100-C30KN00,"This AB 30 Amps 100 series IEC contactor is a 400V 50/60Hz electromechanical contactor. This contactor uses a standard terminal. Furthermore, this contactor also comes with 3 N.O. poles. ","ran out of spec templates"
7821544,100-C30SD00,"This Allen-Bradley/Rockwell Automation 100 series C frame contactor comes with an amperage rating of 30 A. In addition, it uses a standard terminal. This 100 series C frame contactor switch additionally has 3 N.O. poles. ","ran out of spec templates"
7823986,100-C30SK00,"This switch made by Allen Bradley comes with a breaking current rating of 30 Amps. This electromechanical contactor uses a standard terminal. This C frame switch comes with 3 normally open main contacts. ","ran out of spec templates"
7823987,100-C30SKD00,"This electromechanical contactor built by AB is a 30 A rated contactor switch. Also, this 100 series electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7823988,100-C30SKF00,"This 100 series C frame constructed by AB comes with a breaking amperage rating of 30 A. Additionally, it uses a standard terminal. ","ran out of spec templates"
7823989,100-C30SKJ00,"This 100 series by Rockwell Automation is a 30 Amps electromechanical contactor switch. This 100 series contactor switch uses a standard terminal type. ","ran out of spec templates"
7821546,100-C30SZJ10,"The Allen-Bradley 100-C30SZJ10 electromechanical contactor is a 30 A switch. In addition, this electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821549,100-C30UA00,"This 100 series C frame constructed by Rockwell Automation comes with a rating of 30 Amps. Additionally, this Allen-Bradley electromechanical contactor has 3 normally open poles. Also, this Allen-Bradley/Rockwell Automation IEC contactor uses a standard terminal. ","ran out of spec templates"
7821550,100-C30UB00,"The Rockwell Automation 100-C30UB00 switch comes with a breaking rating of 30 Amps. This C frame IEC contactor uses a standard terminal. This contactor switch has 3 N.O. poles. ","ran out of spec templates"
7821551,100-C30UD00,"This Rockwell Automation 100 series IEC contactor is a 30 Amps IEC contactor. Also, this C frame electromechanical contactor switch has 3 normally open main contacts. This electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821552,100-C30UD01,"This Rockwell Automation 30 A 100 series C frame electromechanical contactor comes with 3 normally open poles. In addition, it uses a standard terminal. This contactor has 1 N.C. auxiliary contact. ","ran out of spec templates"
7821554,100-C30UDJ00,"The 100-C30UDJ00 constructed by Allen-Bradley/Rockwell Automation is a 30 Amps rated contactor switch. In addition, this switch uses a standard terminal. ","ran out of spec templates"
7821555,100-C30UDJ01,"This electromechanical contactor switch made by Allen Bradley has a breaking current rating of 30 Amps. In addition, it uses a standard terminal. ","ran out of spec templates"
7821556,100-C30UDJ10,"The Allen-Bradley/Rockwell Automation 100-C30UDJ10 IEC contactor is a 30 Amps electromechanical contactor switch. It uses a standard terminal type. ","ran out of spec templates"
7823991,100-C30UEJ00,"This AB 30 A 100 series contactor switch uses a standard terminal type. ","ran out of spec templates"
7824569,100-C30UEJ01,"This 100 series C frame built by Allen Bradley has a breaking rating of 30 A. Also, it uses a standard terminal. ","ran out of spec templates"
7823992,100-C30UEJ10,"This Rockwell Automation 30 Amps 100 series C frame contactor switch uses a standard terminal. ","ran out of spec templates"
7821557,100-C30UF00,"This 100 series constructed by Allen-Bradley/Rockwell Automation comes with a breaking current rating of 30 Amps. This C frame electromechanical contactor switch in addition comes with 3 normally open main contacts. Also, it uses a standard terminal type. ","ran out of spec templates"
7821558,100-C30UH00,"This Allen-Bradley/Rockwell Automation 30 Amps 100 series electromechanical contactor switch comes with 3 normally open poles. In addition, this contactor uses a standard terminal type. ","ran out of spec templates"
7821559,100-C30UJ00,"This Rockwell Automation 30 A C frame electromechanical contactor uses a standard terminal. This C frame contactor switch has 3 normally open poles. ","ran out of spec templates"
7823993,100-C30UK00,"The Rockwell Automation 100-C30UK00 electromechanical contactor is a 30 Amps electromechanical contactor switch. Also, this electromechanical contactor switch uses a standard terminal type. This C frame switch additionally comes with 3 normally open poles. ","ran out of spec templates"
7821561,100-C30UKA10,"This 100 series C frame constructed by Allen-Bradley/Rockwell Automation is a 30 A rated IEC contactor. Also, this Allen Bradley contactor switch uses a standard terminal type. ","ran out of spec templates"
7821562,100-C30UKD00,"The AB 100-C30UKD00 electromechanical contactor switch is a 30 A rated contactor switch. This C frame electromechanical contactor additionally uses a standard terminal type. ","ran out of spec templates"
7823596,100-C30UKD10,"This AB 30 Amps 100 series C frame electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7821563,100-C30UKF00,"This contactor assembled by Allen Bradley has a breaking rating of 30 Amps. In addition, it uses a standard terminal type. ","ran out of spec templates"
7823994,100-C30UKF10,"This 100 series C frame assembled by Rockwell Automation comes with a breaking current rating of 30 A. Furthermore, this IEC contactor also uses a standard terminal type. ","ran out of spec templates"
7821564,100-C30UKG00,"The Allen-Bradley 100-C30UKG00 electromechanical contactor has a breaking current rating of 30 Amps. In addition, this Allen Bradley contactor switch uses a standard terminal. ","ran out of spec templates"
7821565,100-C30UKJ00,"This contactor switch assembled by AB is a 30 A electromechanical contactor switch. This 100 series contactor uses a standard terminal. ","ran out of spec templates"
7821566,100-C30UKJ01,"The 100-C30UKJ01 built by Rockwell Automation has a current rating of 30 A. In addition, it uses a standard terminal type. ","ran out of spec templates"
7821567,100-C30UKJ10,"This C frame manufactured by AB is a 30 A electromechanical contactor. In addition, this Allen-Bradley/Rockwell Automation electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821568,100-C30UKL00,"This Allen-Bradley 30 A C frame electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7821569,100-C30UKL10,"The 100-C30UKL10 manufactured by AB comes with a rating of 30 A. This electromechanical contactor switch uses a standard terminal type. ","ran out of spec templates"
7821570,100-C30UKP00,"This 100 series assembled by AB is a 30 A rated contactor switch. Also, it uses a standard terminal type. ","ran out of spec templates"
7821571,100-C30UL00,"This 100 series C frame by AB is a 30 Amps contactor switch. Additionally, it uses a standard terminal. Furthermore, this module also has 3 normally open main contacts. ","ran out of spec templates"
7821572,100-C30UN00,"This 100 series constructed by Rockwell Automation is a 30 Amps electromechanical contactor switch. In addition, this C frame switch uses a standard terminal type. It has 3 N.O. poles. ","ran out of spec templates"
7821574,100-C30UP00,"This switch assembled by AB has a breaking amperage rating of 30 Amps. It has 3 normally open main contacts. Furthermore, this IEC contactor also uses a standard terminal. ","ran out of spec templates"
7821575,100-C30UT00,"This contactor switch by Allen-Bradley is a 30 A rated electromechanical contactor. Additionally, this Rockwell Automation contactor switch has 3 N.O. poles. Furthermore, it also uses a standard terminal. ","ran out of spec templates"
7823996,100-C30UX00,"This Rockwell Automation 30 A 100 series C frame switch uses a standard terminal type. In addition, it has 3 normally open main contacts. ","ran out of spec templates"
7821576,100-C30UZJ00,"The Rockwell Automation 100-C30UZJ00 contactor switch is a 30 A rated contactor. It uses a standard terminal. ","ran out of spec templates"
7821577,100-C30UZJ10,"This AB 30 A C frame electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821578,100-C30UZS00,"This electromechanical contactor built by Allen-Bradley/Rockwell Automation has a breaking current rating of 30 A. This C frame switch uses a standard terminal type. ","ran out of spec templates"
7821582,100-C30W00,"This AB 30 A C frame switch has 3 N.O. main contacts. Additionally, this switch uses a standard terminal type. This 100 series contactor switch in addition comes with a 36 Volts AC at 50Hz control coil with an integrated diode. ","ran out of spec templates"
7823998,100-C30Y00,"This Rockwell Automation 30 A 100 series C frame IEC contactor operates at 48 Volts alternating current at 50 Hertz. In addition, this IEC contactor has 3 N.O. main contacts. Furthermore, this contactor uses a standard terminal. ","ran out of spec templates"
7821586,100-C30YJ-E01,"The 100-C30YJ-E01 assembled by Allen-Bradley is a 30 Amps rated IEC contactor. Also, this AB contactor uses a standard terminal type. ","ran out of spec templates"
7821587,100-C30YJ-E10,"The 100-C30YJ-E10 built by Rockwell Automation comes with a breaking current rating of 30 Amps. Furthermore, this contactor uses a standard terminal type. ","ran out of spec templates"
7824616,100-C30Z00,"This C frame constructed by Allen-Bradley has a breaking amperage rating of 30 Amps. Also, this IEC contactor comes with 3 N.O. poles. In addition, this Allen-Bradley switch uses a standard terminal type. ","ran out of spec templates"
7821588,100-C30ZA00,"The 100-C30ZA00 constructed by Rockwell Automation has an amperage rating of 30 A. This C frame contactor switch uses a standard terminal. In addition, it comes with 3 normally open main contacts. ","ran out of spec templates"
7821590,100-C30ZD00,"This Allen-Bradley 30 Amps 100 series C frame electromechanical contactor switch comes with 3 N.O. main contacts. This contactor switch uses a standard terminal. ","ran out of spec templates"
7821592,100-C30ZE10,"This Rockwell Automation 30 A C frame IEC contactor uses a standard terminal type. This C frame switch additionally comes with 1 normally open auxiliary contact. Furthermore, this Allen-Bradley IEC contactor comes with 3 N.O. poles. ","ran out of spec templates"
7821593,100-C30ZF00,"This 100 series built by Rockwell Automation is a 30 A rated electromechanical contactor. This 100 series C frame IEC contactor comes with 3 normally open poles. In addition, this contactor uses a standard terminal type. ","ran out of spec templates"
7821596,100-C30ZJ00,"This AB 100 series C frame switch is a 30 A contactor switch. It has 3 N.O. main contacts. It uses a standard terminal type. ","ran out of spec templates"
7821600,100-C30ZP00,"This contactor constructed by Allen-Bradley is a 30 Amps rated IEC contactor. This electromechanical contactor switch uses a standard terminal. This 100 series contactor switch in addition has 3 normally open main contacts. ","ran out of spec templates"
7821603,100-C30ZQ00,"The 100-C30ZQ00 assembled by Rockwell Automation has a current rating of 30 A. Also, this Allen-Bradley/Rockwell Automation contactor uses a standard terminal. In addition, this C frame contactor has 3 N.O. main contacts. ","ran out of spec templates"
7821606,100-C30ZS00,"This C frame assembled by Allen Bradley has a breaking rating of 30 Amps. This C frame contactor switch comes with 3 N.O. main contacts. It uses a standard terminal. ","ran out of spec templates"
7821608,100-C30ZS10,"This AB 30 Amps 100 series C frame electromechanical contactor switch uses a standard terminal. This contactor has 1 N.O. auxiliary contact. Also, this 100 series electromechanical contactor switch comes with 3 N.O. poles. ","ran out of spec templates"
7821609,100-C30ZT00,"This Allen-Bradley C frame contactor switch comes with an amperage rating of 30 A. Additionally, it uses a standard terminal. This electromechanical contactor switch has 3 normally open poles. ","ran out of spec templates"
7824665,100-C30ZW00,"This C frame by Allen-Bradley is a 30 A switch. Additionally, this 100 series switch comes with 3 N.O. main contacts. In addition, this electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821611,100-C30ZY00,"This Allen-Bradley 30 A C frame electromechanical contactor switch has 3 N.O. main contacts. Also, it uses a standard terminal. ","ran out of spec templates"
7824637,100-C37*00,"This Allen-Bradley/Rockwell Automation 37 A C frame electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821613,100-C37A00,"This Rockwell Automation 37 A 100 series C frame switch is a 240 Volts at 60Hz contactor switch. It comes with 3 normally open poles. This 100 series electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821619,100-C37BP,"This Allen Bradley 37 A 100 series electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821620,100-C37C00,"This Allen Bradley 37 A 100 series switch comes with a 550 Volts at 50 Hertz, 600 Volts at 60 Hertz control coil that contains an integrated diode. Furthermore, this Allen-Bradley contactor also comes with 3 N.O. main contacts. This 100 series electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7824003,100-C37ED00,"This Allen-Bradley/Rockwell Automation 37 A 100 series C frame electromechanical contactor operates at 110-125V DC. Additionally, this switch has 3 N.O. main contacts. In addition, it uses a standard terminal type. ","ran out of spec templates"
7824608,100-C37KF31,"This Allen Bradley 37 Amps C frame electromechanical contactor switch is a 230V 50/60Hz electromechanical contactor. This electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821667,100-C37KY00,"This Allen-Bradley 37 A C frame contactor switch uses a standard terminal. Furthermore, this Allen-Bradley contactor also comes with 3 N.O. poles. It is a 48V AC 50/60Hz contactor switch. ","ran out of spec templates"
7824016,100-C37SKF00,"This contactor switch by Allen-Bradley/Rockwell Automation comes with a rating of 37 Amps. Also, this 100 series electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7824017,100-C37SKJ00,"This 100 series constructed by AB is a 37 Amps switch. Furthermore, it also uses a standard terminal type. ","ran out of spec templates"
7824018,100-C37SKY00,"This Allen Bradley 37 A 100 series contactor switch uses a standard terminal. ","ran out of spec templates"
7821683,100-C37UA00,"This electromechanical contactor switch constructed by AB has a breaking current rating of 37 Amps. This 100 series switch additionally comes with 3 N.O. poles. This C frame electromechanical contactor switch also uses a standard terminal type. ","ran out of spec templates"
7821684,100-C37UD00,"The 100-C37UD00 constructed by Allen-Bradley is a 37 A rated switch. It has 3 N.O. main contacts. This 100 series C frame IEC contactor uses a standard terminal. ","ran out of spec templates"
7821686,100-C37UDJ00,"This Allen-Bradley/Rockwell Automation C frame contactor is a 37 A switch. This 100 series C frame contactor switch uses a standard terminal. ","ran out of spec templates"
7821687,100-C37UDJ01,"The 100-C37UDJ01 manufactured by Rockwell Automation is a 37 A contactor. This 100 series C frame switch in addition uses a standard terminal type. ","ran out of spec templates"
7821688,100-C37UDJ10,"This contactor switch manufactured by AB has a breaking amperage rating of 37 Amps. Additionally, this Allen Bradley electromechanical contactor switch uses a standard terminal. ","ran out of spec templates"
7821689,100-C37UEJ00,"The Rockwell Automation 100-C37UEJ00 IEC contactor comes with an amperage rating of 37 Amps. Also, this AB contactor switch uses a standard terminal type. ","ran out of spec templates"
7824558,100-C37UEJ10,"This 100 series constructed by Allen Bradley is a 37 Amps contactor. This 100 series C frame electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821690,100-C37UF00,"This 100 series assembled by Allen Bradley is a 37 A electromechanical contactor. This C frame electromechanical contactor comes with 3 N.O. poles. It uses a standard terminal type. ","ran out of spec templates"
7821691,100-C37UH00,"This contactor manufactured by Rockwell Automation has a breaking amperage rating of 37 Amps. Furthermore, this contactor comes with 3 normally open poles. In addition, this switch uses a standard terminal type. ","ran out of spec templates"
7821692,100-C37UJ00,"This AB 37 Amps C frame contactor has 3 normally open poles. This C frame contactor switch in addition uses a standard terminal type. ","ran out of spec templates"
7821694,100-C37UKA10,"The Rockwell Automation 100-C37UKA10 IEC contactor has a breaking amperage rating of 37 Amps. Also, it uses a standard terminal. ","ran out of spec templates"
7821695,100-C37UKD00,"This switch built by Rockwell Automation comes with a breaking amperage rating of 37 A. In addition, it uses a standard terminal type. ","ran out of spec templates"
7821696,100-C37UKD10,"This C frame by Rockwell Automation comes with an amperage rating of 37 A. This C frame electromechanical contactor uses a standard terminal type. ","ran out of spec templates"
7821697,100-C37UKF00,"This 100 series C frame made by Allen-Bradley/Rockwell Automation comes with a breaking current rating of 37 A. This C frame electromechanical contactor switch also uses a standard terminal type. ","ran out of spec templates"
7824020,100-C37UKF10,"This AB 37 Amps C frame contactor switch uses a standard terminal. ","ran out of spec templates"
7824021,100-C37UKJ00,"The 100-C37UKJ00 built by Allen Bradley is a 37 Amps rated electromechanical contactor. This C frame IEC contactor uses a standard terminal type. ","ran out of spec templates"
7821698,100-C37UKJ01,"This Rockwell Automation 37 Amps C frame electromechanical contactor uses a standard terminal. ","ran out of spec templates"
7821699,100-C37UKJ10,"This Rockwell Automation 100 series C frame contactor is a 37 Amps rated contactor switch. It uses a standard terminal. ","ran out of spec templates"
7821700,100-C37UKL10,"This contactor switch manufactured by Rockwell Automation is a 37 A contactor. This C frame switch uses a standard terminal. ","ran out of spec templates"
